,Security Code,Security Id,Security Name,dayHigh,dayLow,52weekHigh,52weekLow
1069,514322,KAMADGIRI,KAMADGIRI FASHION LTD.-$,55.00,52.25,98.90,52.25
2834,533101,SURYAAMBA,SURYAAMBA SPINNING MILLS LTD.,55.00,50.05,71.50,40.50
754,511138,KOTHARIFIN,KOTHARI WORLD FINANCE LTD.,55.00,54.75,60.30,50.00
1797,530095,PRADHIN,Pradhin Ltd,55.05,55.05,90.00,47.75
728,509870,SHAHCON,SHAH CONSTRUCTION CO.LTD.,55.10,55.10,55.10,55.10
2048,531203,BRANDREAL,BRAND REALTY SERVICES LTD.,55.10,55.10,58.00,55.10
1488,524000,MAGMA,MAGMA FINCORP LTD.,55.15,52.00,138.20,37.00
2662,532773,GLOBALVECT,GLOBAL VECTRA HELICORP LTD.,55.20,52.45,127.00,40.20
2554,532616,XCHANGING,XCHANGING SOLUTIONS LTD.,55.30,54.20,65.00,40.60
2913,533284,RPPINFRA,RPP INFRA PROJECTS LTD.,55.45,43.20,154.70,43.20
694,509084,PHOTON,PHOTON CAPITAL ADVISORS LTD.,55.50,55.50,75.65,33.00
3889,542904,UJJIVANSFB,Ujjivan Small Finance Bank Ltd,55.50,54.10,62.80,48.40
2490,532435,SANINFRA,Sanmit Infra Limited,55.60,55.35,63.25,23.10
1476,523828,MENONBE,MENON BEARINGS LTD.-$,55.75,53.50,87.60,53.50
204,500400,TATAPOWER,TATA POWER CO.LTD.,55.80,53.55,76.90,50.40
1931,530723,ASITCFIN,ASIT C.MEHTA FINANCIAL SERVICES LTD.,55.90,50.75,58.30,14.50
1570,524654,NATCAPSUQ,NATURAL CAPSULES LTD.,56.00,51.85,84.00,43.10
356,503229,SIMPLXREA,SIMPLEX REALTY LTD.,56.00,56.00,70.75,39.15
965,513269,MANINDS,MAN INDUSTRIES (INDIA) LTD.-$,56.05,53.75,74.30,34.55
2502,532461,PNB,PUNJAB NATIONAL BANK,56.05,54.00,99.90,54.00
518,506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,56.40,55.75,134.50,49.00
1743,526851,AREXMIS,AREX INDUSTRIES LTD.,56.40,56.40,73.95,38.50
1587,524743,FISCHER,FISCHER CHEMIC LTD.,56.50,56.50,101.95,32.90
318,502175,SAURASHCEM,SAURASHTRA CEMENT LTD.,56.60,51.30,57.35,31.05
481,505688,BHARATGEAR,BHARAT GEARS LTD.,56.80,53.20,166.43,53.20
1097,515043,SAINTGOBAIN,SAINT-GOBAIN SEKURIT INDIA LTD.,56.90,54.10,64.95,38.15
3249,539026,SSPNFIN,SSPN Finance Ltd,56.90,55.50,64.10,9.25
771,511333,VLSFINANCE,VLS FINANCE LTD.,56.95,52.80,67.90,40.10
3607,540545,BGJL,Bhakti Gems and Jewellery Ltd,57.00,56.85,57.00,17.40
94,500184,HSCL,Himadri Speciality Chemical Ltd,57.00,55.00,126.50,54.10
2276,531859,ORVENPR,ORIENTAL VENEER PRODUCTS LTD.,57.00,52.30,65.70,38.00
1621,526161,SPENTA,SPENTA INTERNATIONAL LTD.,57.00,57.00,98.00,46.35
297,501370,WALCHPF,WALCHAND PEOPLEFIRST LTD.,57.00,56.50,108.40,46.50
3174,538713,ATISHAY,Atishay Ltd,57.00,55.25,83.70,41.50
3883,542857,GREENPANEL,Greenpanel Industries Ltd,57.25,56.00,61.45,28.50
2938,533339,ZENTEC,ZEN TECHNOLOGIES LTD.,57.30,55.95,86.40,49.20
2993,534425,SPECIALITY,SPECIALITY RESTAURANTS LTD.,57.35,55.40,107.90,54.60
3739,541233,LEMONTREE,Lemon Tree Hotels Ltd,57.50,54.50,90.90,48.00
1969,530897,NGIND,N.G.INDUSTRIES LTD.-$,57.70,55.95,68.00,50.15
826,511696,CHRTEDCA,CHARTERED CAPITAL & INVESTMENT LTD.,57.90,57.90,62.40,52.00
3458,539807,INFIBEAM,Infibeam Avenues Ltd,57.95,56.90,61.25,32.90
1850,530307,CHAMANSEQ,CHAMAN LAL SETIA EXPORTS LTD.-$,57.95,54.75,90.95,37.05
653,508571,COCHMAL,COCHIN MALABAR ESTATES & INDUSTRIES LTD.,58.00,58.00,61.70,55.80
2965,533608,RDBRL,RDB RASAYANS LTD.,58.00,49.05,64.45,23.00
2935,533329,INDTERRAIN,INDIAN TERRAIN FASHIONS LTD.,58.00,56.00,148.80,55.05
2242,531726,PANCHSHEEL,PANCHSHEEL ORGANICS LTD.,58.00,55.00,74.50,45.55
1599,524820,PANAMAPET,PANAMA PETROCHEM LTD.,58.10,55.90,142.00,55.90
2723,532865,MEGH,MEGHMANI ORGANICS LTD.,58.30,56.30,73.00,40.60
1079,514394,AJIL,Atlas Jewellery India Limited,58.50,58.00,148.75,8.73
3825,542383,RITCO,Ritco Logistics Ltd,58.50,58.50,80.00,46.65
3329,539275,MSL,Mangalam Seeds Ltd,58.50,56.85,68.00,45.10
2330,532029,SINDHUTRAD,Sindhu Trade Links Limited,58.50,57.00,139.90,57.00
1568,524648,INDOAMIN,INDO AMINES LTD.-$,58.50,54.15,110.70,47.25
834,511724,BALFC,BAID LEASING AND FINANCE CO.LTD.,58.55,58.55,81.90,37.40
3755,541402,AFFORDABLE,Affordable Robotic & Automation Ltd,58.70,58.30,118.00,56.00
1509,524218,RESONANCE,RESONANCE SPECIALTIES LTD.-$,58.80,55.00,66.45,18.25
907,512409,RAJSAN,Rajsanket Realty Limited,58.80,56.00,58.80,56.00
2384,532181,GMDCLTD,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD.,58.85,55.25,94.25,54.40
2888,533218,EMAMIREAL,Emami Realty Ltd,58.95,55.25,136.90,37.10
3138,538556,ARMAN,Arman Holdings Ltd,59.00,59.00,65.70,57.00
3727,541152,ADVITIYA,Advitiya Trade India Ltd,59.00,59.00,75.10,38.00
3876,542801,MISQUITA,Misquita Engineering Ltd,59.00,50.00,65.00,27.85
617,507779,KANPRPLA,KANPUR PLASTIPACK LTD.,59.00,56.35,128.95,50.00
1442,523598,SCI,SHIPPING CORPORATION OF INDIA LTD.,59.45,57.05,69.80,24.85
1703,526654,THAKDEV,THAKKERS DEVELOPERS LTD.,59.50,59.50,71.40,57.60
3619,540615,7NR,7NR Retail Ltd,59.60,59.60,239.50,28.00
2827,533078,MANJEERA,MANJEERA CONSTRUCTIONS LTD.,59.75,59.75,77.00,56.95
2743,532891,PURVA,Puravankara Ltd,59.90,58.00,87.00,50.80
1401,523269,ADVANIHOTR,ADVANI HOTELS & RESORTS (INDIA) LTD.,60.00,58.00,73.10,48.10
3859,542684,PPL,Prakash Pipes Ltd,60.00,58.05,109.35,50.75
3796,542012,AAL,A-1 Acid Ltd,60.05,54.95,64.00,48.00
3327,539273,PECOS,Pecos Hotels and Pubs Ltd,60.10,60.10,95.00,35.20
1278,521016,ICIL,INDO COUNT INDUSTRIES LTD.,60.15,56.85,69.30,30.00
3253,539042,AGIIL,AGI Infra Ltd,60.25,57.20,86.00,45.15
2832,533096,ADANIPOWER,ADANI POWER LTD.,60.50,58.85,73.75,35.15
588,507435,KHODAY,KHODAY INDIA LTD.-$,60.70,59.90,74.55,54.25
2463,532382,BALAJITELE,BALAJI TELEFILMS LTD.,60.85,53.80,92.20,44.85
3629,540654,GSTL,Globalspace Technologies Ltd,60.95,51.00,66.00,46.05
1395,523229,BHARATSE,BHARAT SEATS LTD.-$,60.95,58.75,105.00,51.00
861,512064,VISVEN,Vishvprabha Ventures Ltd,61.00,59.90,68.70,37.65
2753,532906,MAANALU,MAAN ALUMINIUM LTD.,61.00,60.75,110.00,55.60
3771,541634,RAWEDGE,Raw Edge Industrial Solutions Ltd,61.00,61.00,81.00,53.65
587,507410,WALCHANNAG,WALCHANDNAGAR INDUSTRIES LTD.,61.25,58.65,108.45,48.00
3898,542933,UNIPHOTOIM,Universus Photo Imagings Ltd,61.70,55.90,61.70,55.90
3171,538706,ULTRACAB,Ultracab (India) Ltd,61.95,57.70,71.90,46.30
3645,540700,BRNL,Bharat Road Network Ltd,62.00,60.30,145.00,55.30
1783,530043,ACKNIT,ACKNIT INDUSTRIES LTD.,62.00,60.00,113.75,43.00
3095,537669,LPNAVAL,L. P. Naval And Engineering Ltd,62.00,61.00,62.00,48.00
2637,532737,EMKAY,EMKAY GLOBAL FINANCIAL SERVICES LTD.,62.00,60.00,111.50,50.00
3781,541778,DEEP,Deep Polymers Ltd,62.00,62.00,82.00,40.70
2184,531543,JINDWORLD,JINDAL WORLDWIDE LTD.,62.50,60.40,87.70,52.25
3874,542773,IIFLSEC,IIFL Securities Ltd,62.65,56.75,62.65,19.10
3502,539991,CFEL,Confidence Futuristic Energetech Ltd,62.70,62.70,66.00,45.20
710,509496,ITDCEM,ITD CEMENTATION INDIA LTD.,62.80,60.00,143.40,35.00
1701,526642,MIRZAINT,MIRZA INTERNATIONAL LTD.,62.80,60.80,71.80,49.70
2672,532785,RUCHIRA,RUCHIRA PAPERS LTD.,62.80,60.30,118.85,60.30
1347,522207,RASANDIK,RASANDIK ENGINEERING INDUSTRIES INDIA LTD.-$,62.85,52.10,129.75,44.90
454,505299,KPT,KPT Industries Ltd,63.00,57.15,78.00,51.15
1499,524129,VINYLINDIA,VINYL CHEMICALS (INDIA) LTD.,63.00,61.45,87.95,55.00
3823,542367,XELPMOC,Xelpmoc Design and Tech Ltd,63.05,60.00,99.90,54.60
3325,539267,DRHABEEB,Dr Habeebullah Life Sciences Ltd,63.10,63.10,75.50,26.35
470,505526,DOLAT,DOLAT INVESTMENTS LTD.,63.20,60.60,84.00,35.20
765,511200,MUNCAPM,MUNOTH CAPITAL MARKET LTD.,63.20,63.20,63.20,63.20
850,512008,AMANITRA,AMANI TRADING & EXPORTS LTD.,63.20,63.20,63.20,63.20
2471,532395,AXISCADES,AXISCADES Engineering Technologies Ltd,63.25,60.25,86.50,44.00
2367,532149,BANKINDIA,BANK OF INDIA,63.50,62.70,108.15,57.45
3909,590018,HISARMET,HISAR METAL INDUSTRIES LTD.-$,63.60,56.50,74.80,30.50
234,500467,HARRMALAYA,HARRISONS MALAYALAM LTD.,63.85,60.30,79.05,44.10
2863,533168,ROSSELLIND,ROSSELL INDIA LTD.,63.90,62.00,88.50,33.40
3923,590066,KCP,K.C.P.LTD.,64.00,62.15,100.05,55.10
3119,538401,METSL,Maestros Electronics & Telecommunications Systems Ltd,64.00,64.00,80.05,37.55
1318,521240,SAMBANDAM,SAMBANDAM SPINNING MILLS LTD.-$,64.00,64.00,104.90,52.95
682,509026,VJTFEDU,VJTF EDUSERVICES LTD.,64.50,61.50,71.00,60.00
1024,513709,SHILGRAVQ,SHILP GRAVURES LTD.-$,64.90,60.00,108.90,51.10
2847,533148,JSWENERGY,JSW Energy Ltd,65.00,62.50,80.00,57.75
1184,517536,ONWARDTEC,ONWARD TECHNOLOGIES LTD.,65.00,61.60,79.00,45.55
3118,538395,NAM,Nam Securities Ltd,65.00,65.00,65.00,39.90
213,500412,TIRUMALCHM,THIRUMALAI CHEMICALS LTD.,65.35,62.70,103.20,51.00
216,500418,TOKYOPLAST,TOKYO PLAST INTERNATIONAL LTD.,65.45,61.10,92.30,42.75
618,507785,TAINWALCHM,TAINWALA CHEMICALS & PLASTICS (INDIA) LTD.,65.80,53.45,86.40,42.60
305,501622,AMALGAM,AMALGAMATED ELECTRICITY CO.LTD.,65.95,65.95,69.60,62.85
1601,524828,BDH,BDH INDUSTRIES LTD.,66.00,63.00,80.45,52.35
97,500187,HSIL,HSIL LTD.,66.10,60.00,89.02,38.10
182,500338,PRSMJOHNSN,Prism Johnson Ltd,66.25,62.15,104.00,58.65
3117,538382,WESTLEIRES,West Leisure Resorts Ltd,66.70,66.70,66.70,66.70
1518,524332,BCLIL,BCL Industries Ltd-$,66.80,64.00,112.90,57.05
2775,532935,ARIES,ARIES AGRO LTD.,66.90,65.80,92.30,41.85
3753,541400,ZIMLAB,Zim Laboratories Ltd,66.95,60.00,164.95,52.00
2342,532057,ABHICAP,ABHINAV CAPITAL SERVICES LTD.,67.00,67.00,76.05,67.00
3816,542248,DECCAN,Deccan Health Care Ltd,67.00,65.00,125.00,46.00
2563,532630,GOKEX,GOKALDAS EXPORTS LTD.,67.15,64.40,118.80,58.00
2962,533581,PGEL,PG ELECTROPLAST LTD.,67.20,63.25,99.65,33.55
3641,540696,KCDGROUP,KCD Industries India Ltd,67.25,64.10,67.25,15.43
2439,532345,GATI,GATI LTD.,67.60,66.90,94.85,35.50
2930,533316,STEL,STEL Holdings Ltd,67.75,61.50,119.70,53.50
2871,533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,67.95,64.55,153.80,63.15
3303,539216,JUNCTION,Junction Fabrics and Apparels Ltd,68.00,68.00,79.20,22.60
3380,539449,IGCIL,IGC Industries Ltd,68.05,68.05,68.25,65.00
2239,531717,VIDHIING,Vidhi Specialty Food Ingredients Ltd-$,68.10,64.90,87.90,51.05
3306,539219,MUL,Mauria Udyog Ltd,68.30,68.30,412.10,68.30
1848,530299,KOTHARIPRO,KOTHARI PRODUCTS LTD.,68.35,66.00,108.00,54.60
2912,533282,GRAVITA,GRAVITA INDIA LTD.,68.35,65.00,100.00,30.10
612,507690,ORIBEVER,ORIENT BEVERAGES LTD.,68.55,63.20,93.75,45.35
1466,523736,DVL,Dhunseri Ventures Ltd-$,68.60,67.05,117.00,65.00
1124,516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,68.95,67.00,99.00,66.00
624,507817,WIREFABR,WIRES & FABRIKS (SA) LTD.,69.00,69.00,86.00,43.05
2612,532705,JAGRAN*,JAGRAN PRAKASHAN LTD.,69.00,66.40,128.00,46.30
112,500213,ITHL,INTERNATIONAL TRAVEL HOUSE LTD.-$,69.05,68.00,148.85,66.10
491,505725,HINDEVER,HINDUSTAN EVEREST TOOLS LTD.,69.30,69.30,78.00,29.95
354,503162,RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES LTD.-$,69.55,67.40,84.90,49.40
1265,520081,ECSTSTL,EAST COAST STEEL LTD.,69.65,69.65,77.45,69.65
3746,541304,INDOUS,Indo Us Bio-Tech Ltd,69.75,69.00,122.50,41.28
3591,540401,MAXIMUS,Maximus International Ltd,70.00,64.75,70.00,22.80
32,500069,BNKCAP,BNK CAPITAL MARKETS LTD.,70.00,68.25,99.75,63.75
3615,540602,GTPL,GTPL Hathway Ltd,70.00,68.90,95.80,53.15
2133,531398,SOURCENTRL,SOURCE NATURAL FOODS & HERBAL SUPPL LTD.,70.00,70.00,90.05,34.55
3658,540725,SISL,Share India Securities Ltd,70.15,69.15,90.00,60.50
2736,532884,REFEX,Refex Industries Limited,70.15,66.25,133.75,20.10
947,513023,NBVENTURES,NAVA BHARAT VENTURES LTD.,70.20,68.35,121.00,58.50
1288,521097,AMARJOTHI,AMARJOTHI SPINNING MILLS LTD.,70.75,65.00,100.00,50.15
1344,522183,ITL,ITL INDUSTRIES LTD.-$,71.00,71.00,188.00,59.30
3919,590056,SALONACOT,SALONA COTSPIN LTD.,71.00,71.00,110.40,52.55
1270,520123,ABCINDQ,ABC INDIA LTD.-$,71.00,67.00,87.00,38.25
2991,534392,VSSL,VARDHMAN SPECIAL STEELS LTD.,71.00,66.40,117.00,61.60
3604,540519,MEERA,Meera Industries Ltd,71.00,71.00,104.25,49.62
3313,539226,RUDRA,Rudra Global Infra Products Ltd,71.30,64.60,189.00,64.60
1449,523638,IPRINGLTD,IP RINGS LTD.-$,71.35,66.55,119.75,54.00
3805,542123,PHOSPHATE,The Phosphate Company Ltd,71.50,71.50,84.50,43.70
1398,523248,MACPLASQ,MACHINO PLASTICS LTD.-$,71.50,68.00,144.30,62.65
1775,530007,JKTYRE,JK TYRE & INDUSTRIES LTD.,71.75,69.40,99.70,53.55
3364,539401,PJL,Patdiam Jewellery Ltd,71.80,66.45,71.80,57.00
3665,540737,SGRL,Shree Ganesh Remedies Ltd,71.80,60.45,88.70,50.50
1471,523782,MITSHI,Mitshi India Ltd,71.90,64.65,72.30,23.35
3593,540403,CLEDUCATE,CL Educate Ltd,72.00,68.40,140.00,67.25
3234,538970,MANVIJAY,Manvijay Development Company Ltd,72.00,72.00,78.25,70.65
843,511754,SAHLIBHFI,SHALIBHADRA FINANCE LTD.,72.00,69.35,95.00,54.85
2887,533217,HMVL,HINDUSTAN MEDIA VENTURES LTD.,72.05,72.00,125.00,61.00
3369,539407,GENCON,Generic Engineering Construction and Projects Ltd,72.10,69.20,149.80,50.00
2536,532528,DATAMATICS,DATAMATICS GLOBAL SERVICES LTD.,72.15,68.75,116.00,63.00
1391,523207,KOKUYOCMLN,KOKUYO CAMLIN LTD.-$,72.35,70.50,104.40,58.05
222,500429,UNIPHOS,UNIPHOS ENTERPRISES LTD.,72.55,71.00,123.00,58.10
3901,570001,TATAMTRDVR,Tata Motors  Ltd - DVR,72.75,69.45,116.35,48.30
3389,539494,SMARTFIN,Smart Finsec Ltd,72.75,72.75,77.30,51.80
3521,540073,BLS,BLS International Services Ltd,72.75,69.00,144.75,57.60
1153,517300,GIPCL,GUJARAT INDUSTRIES POWER CO.LTD.,72.90,69.65,87.00,64.00
3353,539354,POLYSPIN,Polyspin Exports Ltd,73.00,73.00,154.90,56.25
2939,533343,LOVABLE,LOVABLE LINGERIE LTD.,73.15,70.95,112.80,54.50
130,500245,KIRLFER,KIRLOSKAR FERROUS INDUSTRIES LTD.,73.25,71.00,101.00,56.00
2173,531508,EVEREADY,EVEREADY INDUSTRIES INDIA LTD.,73.70,64.50,218.80,34.40
3284,539143,PANTH,Panth Infinity Ltd,73.70,73.70,155.20,66.60
3125,538446,MONEYBOXX,Moneyboxx Finance Ltd,74.00,72.30,82.65,8.00
2896,533259,SASTASUNDR,Sastasundar Ventures Ltd,74.00,71.00,133.00,63.00
1702,526650,TFCILTD,TOURISM FINANCE CORPORATION OF INDIA LTD.,74.20,71.85,154.40,55.55
2705,532834,CAMLINFINE,CAMLIN FINE SCIENCES LTD.,74.25,70.65,89.90,38.80
1972,530909,ERPSOFT,ERP SOFT SYSTEMS LTD.,74.60,74.60,74.60,74.60
2372,532159,TRESCON,Trescon Ltd,74.95,71.00,101.85,55.40
3315,539228,GGPL,Gala Global Products Ltd,75.00,73.00,102.00,52.25
1084,514428,HINDADH,HINDUSTAN ADHESIVES LTD.,75.00,75.00,90.00,56.05
264,500690,GSFC,GUJARAT STATE FERTILIZERS & CHEMICALS LTD.,75.00,72.50,110.70,65.95
3789,541973,MACH,Mac Hotels Ltd,75.00,69.50,120.00,60.80
507,505893,HINDHARD,HINDUSTAN HARDY SPICER LTD.,75.05,75.00,133.25,58.00
1498,524109,KABRAEXTRU,KABRA EXTRUSIONTECHNIK LTD.,75.75,74.50,89.40,52.05
3882,542852,VISHWARAJ,Vishwaraj Sugar Industries Ltd,75.95,73.15,104.90,60.15
1368,522294,TIGLOB,T & I GLOBAL LTD.,76.00,67.35,98.50,50.80
473,505576,GOLDCORP,Goldcrest Corporation Limited,76.25,76.25,125.00,49.45
1031,514030,DEEPAKSP,DEEPAK SPINNERS LTD.-$,76.25,76.00,100.95,74.50
1774,530005,INDIACEM,INDIA CEMENTS LTD.,76.50,73.50,116.90,67.90
3602,540497,SCHAND,S Chand and Company Ltd,76.85,73.15,220.55,48.00
3612,540595,TEJASNET,Tejas Networks Ltd,76.90,71.10,206.20,64.70
693,509079,GUFICBIO,GUFIC BIOSCIENCES LTD.,77.20,68.00,93.90,51.10
3712,540956,BHATIA,Bhatia Communications & Retail (India) Ltd,77.50,77.00,89.50,65.00
2608,532699,ROHLTD,ROYAL ORCHID HOTELS LTD.,77.60,70.10,138.25,54.60
3420,539597,JSLHISAR,Jindal Stainless (Hisar) Ltd,78.10,76.25,101.25,58.00
480,505685,TAPARIA,TAPARIA TOOLS LTD.,78.25,78.25,78.25,58.50
2786,532952,NAHARCAP,NAHAR CAPITAL & FINANCIAL SERVICES LTD.,78.85,71.15,98.80,55.65
143,500264,MAFATIND,MAFATLAL INDUSTRIES LTD.-$,79.05,68.05,118.00,58.30
2655,532762,ACE,ACTION CONSTRUCTION EQUIPMENT LTD.,79.10,77.05,124.45,48.25
3193,538794,JETINFRA,Jet Infraventure Ltd,79.50,79.50,80.00,78.00
1363,522281,RAMRAT,RAM RATNA WIRES LTD.-$,79.70,72.20,109.75,60.25
1794,530077,FRSHTRP,FRESHTROP FRUITS LTD.,79.85,72.65,178.00,72.65
3573,540268,DHANVARSHA,Dhanvarsha Finvest Ltd,79.95,79.00,100.00,41.25
3696,540879,APOLLO,Apollo Micro Systems Ltd,80.40,78.20,151.60,65.00
3884,542862,SHAHLON,Shahlon Silk Industries Ltd,80.50,80.50,138.00,60.00
943,512626,ORBTEXP,ORBIT EXPORTS LTD.,80.50,80.50,135.00,75.45
1975,530919,REMSONSIND,REMSONS INDUSTRIES LTD.,80.55,80.10,111.40,66.00
3263,539097,HKG,HKG Ltd,80.70,77.65,86.00,20.00
2656,532764,GEECEE,GeeCee Ventures Limited,80.80,76.90,138.00,66.00
3054,535754,ORIENTCEM,Orient Cement Ltd,80.90,79.50,125.00,64.45
2205,531609,KGPETRO,KG PETROCHEM LTD.,81.00,81.00,102.90,65.00
238,500477,ASHOKLEY,ASHOK LEYLAND LTD.,81.60,79.75,97.70,56.95
661,508875,NITINCAST,Nitin Castings Ltd,81.75,81.75,89.00,56.70
2546,532553,WELENT,Welspun Enterprises Ltd,81.90,77.50,142.35,69.95
537,506313,SASHWAT,Sashwat Technocrats Limited,81.90,81.90,81.90,36.10
3247,539017,ASHFL,Akme Star Housing Finance Ltd,82.00,79.35,92.75,35.00
3007,534680,SRGHFL,SRG HOUSING FINANCE LTD.,82.00,79.00,268.00,65.95
2485,532419,SMARTLINK,Smartlink Holdings Ltd,82.25,81.00,112.50,68.10
2578,532652,KTKBANK,KARNATAKA BANK LTD.,82.50,77.35,141.15,68.00
1522,524370,BODALCHEM,BODAL CHEMICALS LTD.,82.50,78.50,132.45,52.00
389,504080,JSLINDL,JSL INDUSTRIES LTD.,82.65,78.55,94.85,78.55
3351,539351,PRABHAT,Prabhat Dairy Ltd,82.65,82.50,92.00,50.60
516,506105,STANROS,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,82.80,77.10,107.00,70.00
3640,540695,DWL,Dhruv Wellness Ltd,82.85,82.85,87.85,71.50
3791,541983,INNOVATIVE,Innovative Ideals and Services (India) Ltd,82.95,82.95,187.00,82.95
3142,538564,JAMESWARREN,James Warren Tea Ltd,83.00,75.00,129.30,68.30
1260,520057,JTEKTINDIA,Jtekt India Ltd,83.00,80.95,119.30,63.50
3881,542851,GENSOL,Gensol Engineering Ltd,83.05,83.05,89.50,82.75
1628,526217,HITECHCORP,Hitech Corporation Ltd-$,83.05,80.50,118.00,66.00
2300,531921,AGARIND,AGARWAL INDUSTRIAL CORPORATION LTD.,83.05,78.10,198.75,68.85
3147,538569,TRIVENIENT,Triveni Enterprises Ltd,83.30,83.30,99.90,73.00
3705,540937,MEDICO,Medico Remedies Ltd,83.40,83.40,95.50,79.00
2893,533248,GPPL,GUJARAT PIPAVAV PORT LTD.,83.80,80.10,103.65,74.00
290,501295,IITL,INDUSTRIAL INVESTMENT TRUST LTD.,84.00,80.10,86.80,51.35
1444,523610,ITI,ITI LTD.,84.00,82.00,107.45,56.15
917,512479,GYTRIPA,GAYATRI TISSUE & PAPERS LTD.,84.00,84.00,87.70,75.85
10,500023,ASIANHOTNR,Asian Hotels (North) Limited,84.00,84.00,152.00,79.10
3434,539662,BFLAFL,BFL Asset Finvest Ltd,84.25,84.25,91.10,75.05
1624,526179,LUDLOWJUT,LUDLOW JUTE & SPECIALITIES LTD.,84.45,80.00,111.00,40.20
1274,520151,SHREYAS,SHREYAS SHIPPING & LOGISTICS LTD.,84.55,81.60,230.70,62.55
1500,524136,PCCOSMA,PEE CEE COSMA SOPE LTD.,84.55,79.40,112.50,78.35
2446,532356,TRIVENI,TRIVENI ENGINEERING & INDUSTRIES LTD.,84.85,79.55,88.45,45.15
2673,532790,TANLA,TANLA SOLUTIONS LTD.,84.90,76.45,89.25,32.20
376,503831,FOMEHOT,FOMENTO RESORTS & HOTELS LTD.,85.00,85.00,121.50,74.55
3522,540078,MITSU,Mitsu Chem Plast Ltd,85.00,75.00,102.00,44.31
3821,542337,SPENCER,Spencers Retail Ltd,85.00,80.65,173.45,53.80
3506,540006,EASTWEST,East West Holdings Ltd,85.10,79.00,165.00,54.10
25,500049,BEL,BHARAT ELECTRONICS LTD.,85.50,82.75,122.15,72.55
1720,526731,BRIGHTBR,BRIGHT BROTHERS LTD.-$,85.90,82.45,97.00,46.00
2640,532741,KAMDHENU,Kamdhenu Ltd,86.10,83.90,215.70,74.00
2381,532178,ENGINERSIN,ENGINEERS INDIA LTD.,86.55,84.20,128.60,84.20
2140,531412,RADIXIND,Radix Industries (India) Limited,86.90,85.30,91.50,50.43
3751,541352,MEGASTAR,Megastar Foods Ltd,87.00,87.00,87.00,37.40
3336,539291,OZONEWORLD,Ozone World Ltd,87.15,81.25,87.15,33.45
3785,541929,SGIL,Synergy Green Industries Ltd,87.50,87.00,101.40,75.00
3497,539981,MAXINDIA,Max India Ltd,87.50,84.50,93.80,54.10
2066,531234,VICTORYPP,VICTORY PAPER & BOARDS (INDIA) LTD.,87.75,80.00,110.85,30.25
3659,540726,TTFL,Trident Texofab Ltd,87.90,87.90,113.00,76.00
1121,516096,SANPA,SANGAL PAPERS LTD.,87.90,83.00,187.35,58.15
779,511411,SHRISTI,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,88.00,84.00,208.00,79.00
9,500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,88.30,85.50,149.40,60.75
3610,540575,STARCEMENT,Star Cement Ltd,88.35,87.80,137.60,82.50
3338,539301,ARVSMART,Arvind SmartSpaces Ltd,88.90,86.35,140.90,76.00
2360,532134,BANKBARODA,BANK OF BARODA,88.90,86.20,143.60,85.40
1711,526705,ELEMARB,ELEGANT MARBLES & GRANI INDUSTRIES LTD.,89.00,88.50,193.00,75.60
1657,526433,ASMTEC,ASM TECHNOLOGIES LTD.,89.00,81.30,115.00,55.50
2692,532814,INDIANB,INDIAN BANK,89.05,84.80,292.35,84.80
1904,530585,SWASTIKA,SWASTIKA INVESTMART LTD.,89.05,89.05,98.40,36.35
198,500378,JINDALSAW,JINDAL SAW LTD.,89.20,82.10,102.70,63.10
3596,540416,OCTAWARE,Octaware Technologies Ltd,89.25,89.25,102.25,84.65
584,507265,EMERALL,Emerald Leisures Ltd,89.40,82.05,122.00,79.60
2343,532067,KILPEST,KILPEST INDIA LTD.,89.40,84.80,109.90,65.65
1326,522017,FLUIDOM,FLUIDOMAT LTD.,89.70,85.85,122.00,71.05
235,500469,FEDERALBNK,FEDERAL BANK LTD.,89.90,86.85,110.35,78.40
352,503101,MARATHON,MARATHON NEXTGEN REALTY LTD.,89.90,82.00,159.80,56.70
698,509162,INDAG,INDAG RUBBER LTD.-$,89.95,85.60,121.00,66.05
2515,532486,POKARNA,POKARNA LTD.,90.00,86.45,199.05,76.25
1895,530545,COSCO,COSCO (INDIA) LTD.-$,90.00,86.00,175.00,82.10
910,512441,ENBETRD,ENBEE TRADE & FINANCE LTD.,90.00,90.00,90.00,90.00
636,507912,LKPFIN,LKP Finance Limited,90.50,80.00,150.30,50.55
675,508989,NAVNETEDUL,Navneet Education Limited,90.60,89.50,119.50,86.80
317,502168,NCLIND,NCL INDUSTRIES LTD.-$,90.90,85.00,162.00,74.15
3097,537750,KIRANVYPAR,Kiran Vyapar Ltd,91.00,85.00,115.00,81.00
3494,539963,ZEAL,Zeal Aqua Ltd,91.00,83.50,119.00,72.05
2724,532867,V2RETAIL,V2 RETAIL LTD.,91.00,86.25,321.00,74.50
